,0
109,0.4406818345981144
110,0.4550386885284434
111,0.451476565566051
112,0.4430278008206155
113,0.41477531912679666
114,0.45012794618196683
115,0.436653794699804
116,0.439761841047468
117,0.42266634849063467
118,0.44925274982265595
119,0.45794591159314885
120,0.4386177100120271
121,0.425625863611226
122,0.4417766384448026
123,0.45112849854981973
124,0.44000854928896005
125,0.41235427782029804
126,0.44330216409880974
127,0.43000628131911195
128,0.4468708318213534
129,0.4221364150520834
130,0.43573674356768094
131,0.43306770256437077
132,0.45735526522900477
133,0.42814457716854887
134,0.456379253483364
135,0.4433721390567252
136,0.452127837702361
137,0.43269202672916357
138,0.44837361637332934
139,0.44912124784691415
140,0.4503361289775635
141,0.4050580157911444
142,0.44215986361545156
143,0.45340781584005607
144,0.4418909880319859
145,0.4466313071350133
146,0.43764094260656355
147,0.4507813648015305
148,0.44835096044396483
149,0.44471327381018405
150,0.45204575700145727
151,0.4366982020116067
152,0.4564067269504276
153,0.44314682103915404
154,0.4592771554230824
155,0.4463145476763576
156,0.4525867826942874
157,0.46037915834087345
158,0.45163568461393405
159,0.45318813572482336
160,0.4530630002408603
161,0.45447825667265124
162,0.4546455602195844
163,0.44881420995683
164,0.4556543327401618
165,0.4475802148252732
166,0.46291747910826725
167,0.46095793104103977
168,0.44640584914375725
169,0.46019889039162515
170,0.46191848526816576
171,0.44494970719089716
172,0.45477480379914986
173,0.4550508659089072
174,0.46271306701887216
175,0.4464769201220359
176,0.4577395946731826
177,0.46167150764335546
178,0.4526643915000584
179,0.4612449077969568
180,0.45779103137100796
181,0.45272535433149885
182,0.4617022879887261
183,0.4569427096290803
184,0.45829856373794176
185,0.4505687104409277
186,0.46570037847035695
187,0.45232794461056414
188,0.4552333183059698
189,0.4687317849338664
190,0.45185939821615423
191,0.4420605103599014
192,0.4672174178895877
193,0.4423583875665337
194,0.4499455938132688
195,0.4637298352060756
196,0.449282303087397
197,0.4717345958299462
198,0.4615577578962325
199,0.45869541917628914
200,0.46181831461911577
201,0.46453004363481554
202,0.46662174534772366
203,0.46172683950511645
204,0.4538968977605795
205,0.46394450763067857
206,0.46496706987010966
207,0.45665283370122645
208,0.46595415868420503
209,0.4630927129567565
210,0.4504468999922354
211,0.46491807181759265
212,0.44916904720969064
213,0.47154053849197103
214,0.45759020445665655
215,0.4481738498256667
216,0.4736077973001453
217,0.463155564442564
218,0.4665025362967611
219,0.44535859343349105
220,0.48017022516747987
221,0.4750421254766368
222,0.4587430135304374
223,0.4418386137745727
224,0.4615554318241
225,0.47077033428092874
226,0.4641591384593281
227,0.4596194224448068
228,0.45622756690610083
229,0.4747435824046211
230,0.46306034041071975
231,0.4648428778880137
232,0.452327386696584
233,0.4675700683837476
234,0.4612832876570149
235,0.46563947440145403
236,0.46375131951608195
237,0.4629110730012946
238,0.460430441199696
239,0.4666324662095601
240,0.4591456838189892
241,0.4667696849879015
242,0.4673111824316651
243,0.46406128133759905
244,0.46083555310469554
245,0.46725414975758145
246,0.4568346766845569
247,0.46442175187102563
248,0.45020273174492254
249,0.4696162822804407
250,0.46801787457354244
251,0.46637434251983273
252,0.46591084805301886
253,0.46627171704927023
254,0.4627136965703278
255,0.46468618626113384
256,0.4661602884223804
257,0.46724316182331305
258,0.46019535935734646
259,0.4638210782410642
260,0.4748437144288572
261,0.4680562521227142
262,0.45629516528251185
263,0.46039534675971483
264,0.46094578172133827
265,0.4755065122756922
266,0.452975231128246
267,0.4638724911697733
268,0.4637155780279345
269,0.44829879119517985
270,0.46500164601130456
271,0.46070240247663624
272,0.4603780322789882
273,0.4550780132108748
274,0.4620247190226351
275,0.46346214543741243
276,0.4594400653148907
277,0.4631975261763996
278,0.4596633675793479
279,0.45622161175208487
280,0.45726003822602107
281,0.4653992676735264
282,0.4643571563263088
283,0.4641436862228392
284,0.46171183128892523
285,0.46548968308109023
286,0.4594377448549107
287,0.46576580329313183
288,0.4647797867302834
289,0.45325771188978736
290,0.455795741815633
291,0.46148942894962164
292,0.46294853279847537
293,0.4495189764701594
294,0.4579265651831041
295,0.4613186795410764
296,0.464373298527424
297,0.4568106639348029
298,0.4604803563439507
299,0.4622126442587284
300,0.4617456894047315
