,0
115,0.390317404782084
116,0.396754865400328
117,0.3837728602517247
118,0.41631790370411514
119,0.40872284703599154
120,0.39445744211993794
121,0.38034139734211614
122,0.40331214486589273
123,0.4035513604211595
124,0.39523597647753084
125,0.371108634236256
126,0.41308986232238765
127,0.3907922456454045
128,0.4045772603037492
129,0.3748801167153271
130,0.3926704682469558
131,0.39070082530702105
132,0.41109664789290545
133,0.39064046399559293
134,0.4208705542377864
135,0.39848742604918264
136,0.41102911306250467
137,0.39317787567259327
138,0.41370908013518615
139,0.4045357185761825
140,0.40933242981529905
141,0.361582789182306
142,0.3999304264259925
143,0.4109021156164066
144,0.4058459636325201
145,0.4041160041640136
146,0.39776088527047027
147,0.4061376280063224
148,0.40381856442757347
149,0.40943179322539996
150,0.41450551708647715
151,0.40013688858773616
152,0.406052095141817
153,0.4073694293957635
154,0.4200508016159545
155,0.40164315559068553
156,0.4099458473518536
157,0.4224536292196755
158,0.40720383019413725
159,0.4118120897231972
160,0.4100745340906099
161,0.4102223924691476
162,0.4171827453603032
163,0.40844315092859085
164,0.41493370556002374
165,0.4083647295404377
166,0.4120007343430304
167,0.423304150065447
168,0.40713596443303157
169,0.41844831496849777
170,0.42078402125808123
171,0.40629305506226837
172,0.4128954491467773
173,0.4086935437303237
174,0.41793927740779024
175,0.40610855802013335
176,0.41954063122562796
177,0.41160055557629077
178,0.41259907964925574
179,0.4167417474922068
180,0.4160472886442959
181,0.4138473122105674
182,0.41359229450918544
183,0.416990774396047
184,0.4173568540286251
185,0.4064572059738435
186,0.4240887160466895
187,0.40806206400110273
188,0.41743254579089945
189,0.42249559147901145
190,0.4088012737537699
191,0.39355340440876524
192,0.42181437419690904
193,0.4079274746796605
194,0.4125222583528789
195,0.420978920199067
196,0.40747476722853865
197,0.4263166552315744
198,0.41421215749741086
199,0.4208815019719891
200,0.4186355089093259
201,0.4183889536823978
202,0.428014471473605
203,0.4174448959065552
204,0.41055674462413744
205,0.416004674224365
206,0.4288159204573307
207,0.416347177278481
208,0.4175289395871363
209,0.4166357884884155
210,0.40980630958969644
211,0.42564218545632015
212,0.4089304479795301
213,0.4271215573205668
214,0.4182814257015852
215,0.4045973375347098
216,0.4344014605558452
217,0.42483671001801665
218,0.4247686372048328
219,0.40561300624330454
220,0.43161015728947366
221,0.43069326018353804
222,0.41889863141262784
223,0.40504610212788833
224,0.4221955714891723
225,0.42700476142625143
226,0.42248032218748466
227,0.4150803575280218
228,0.4125831478897031
229,0.4298652904288426
230,0.42335483823817566
231,0.4188269608454971
232,0.4148247388105268
233,0.4235349381982301
234,0.4174338481141922
235,0.4266380652582174
236,0.4202580105704647
237,0.4197742531948132
238,0.41545234332120695
239,0.4284331435061096
240,0.4156639795370065
241,0.42274898631757274
242,0.425926746921166
243,0.4193873936109933
244,0.4204213844576723
245,0.4220260932629102
246,0.41252896809363365
247,0.4261602276778688
248,0.40732706224816023
249,0.4266666684624648
250,0.42096334004723335
251,0.42338571821676
252,0.42239540457434865
253,0.42434221137944983
254,0.42194788708425096
255,0.4228683864470369
256,0.4225159110773803
257,0.42727274282671285
258,0.4179641525732216
259,0.42591028049111146
260,0.43155421986511855
261,0.42432347136702575
262,0.4176679461102718
263,0.41975846431024094
264,0.4226576351388606
265,0.4327546877682814
266,0.4099343031353187
267,0.42698084071349907
268,0.41654990606140846
269,0.4081898483501438
270,0.4292572835863348
271,0.41593263025529686
272,0.4157284879178617
273,0.4167507553838553
274,0.4225705856731808
275,0.42131882757331174
276,0.4159278183556203
277,0.41906390247401976
278,0.4238439698013755
279,0.4145681411242245
280,0.4203568681430106
281,0.4257327163444637
282,0.4221440645502847
283,0.42726095430865546
284,0.4143747197203852
285,0.4301073961454466
286,0.41359778439140704
287,0.4245291212313709
288,0.4242846060248729
289,0.41213602085630646
290,0.4117242895111032
291,0.4229681852285859
292,0.4236890735730395
293,0.4075266112156639
294,0.4149305924573514
295,0.41942086576280946
296,0.42150560199455583
297,0.4154325800042615
298,0.4193298994153298
299,0.4246973766938984
300,0.42004648504939984
