,0
92,0.7777777777777778
93,0.7924528301886793
94,0.779874213836478
95,0.7819706498951782
96,0.8029350104821803
97,0.7840670859538784
98,0.779874213836478
99,0.7819706498951782
100,0.779874213836478
101,0.750524109014675
102,0.7861635220125787
103,0.32914046121593293
104,0.7756813417190775
105,0.7861635220125787
106,0.7840670859538784
107,0.7253668763102725
108,0.7756813417190775
109,0.7861635220125787
110,0.7882599580712788
111,0.750524109014675
112,0.7777777777777778
113,0.7631027253668763
114,0.7840670859538784
115,0.7568134171907757
116,0.7672955974842768
117,0.7274633123689728
118,0.779874213836478
119,0.80083857442348
120,0.7379454926624738
121,0.7232704402515723
122,0.7777777777777778
123,0.7526205450733753
124,0.7651991614255765
125,0.7358490566037735
126,0.7735849056603774
127,0.740041928721174
128,0.7756813417190775
129,0.7358490566037735
130,0.7672955974842768
131,0.7337526205450734
132,0.7777777777777778
133,0.740041928721174
134,0.7966457023060797
135,0.7651991614255765
136,0.7819706498951782
137,0.7421383647798742
138,0.7882599580712788
139,0.7756813417190775
140,0.779874213836478
141,0.7253668763102725
142,0.7631027253668763
143,0.7819706498951782
144,0.7672955974842768
145,0.7672955974842768
146,0.7484276729559748
147,0.7840670859538784
148,0.7819706498951782
149,0.7651991614255765
150,0.7777777777777778
151,0.7568134171907757
152,0.779874213836478
153,0.7610062893081762
154,0.7840670859538784
155,0.7840670859538784
156,0.7756813417190775
157,0.790356394129979
158,0.779874213836478
159,0.7840670859538784
160,0.779874213836478
161,0.779874213836478
162,0.7924528301886793
163,0.7379454926624738
164,0.7840670859538784
165,0.779874213836478
166,0.779874213836478
167,0.7840670859538784
168,0.7735849056603774
169,0.7861635220125787
170,0.7945492662473794
171,0.750524109014675
172,0.7777777777777778
173,0.7924528301886793
174,0.790356394129979
175,0.7756813417190775
176,0.7756813417190775
177,0.7966457023060797
178,0.7861635220125787
179,0.7861635220125787
180,0.7819706498951782
181,0.7924528301886793
182,0.7945492662473794
183,0.7651991614255765
184,0.7924528301886793
185,0.7735849056603774
186,0.7987421383647799
187,0.7735849056603774
188,0.7840670859538784
189,0.8092243186582809
190,0.7882599580712788
191,0.7484276729559748
192,0.7945492662473794
193,0.7568134171907757
194,0.7882599580712788
195,0.7924528301886793
196,0.7714884696016772
197,0.7966457023060797
198,0.7840670859538784
199,0.7882599580712788
200,0.7819706498951782
201,0.7924528301886793
202,0.80083857442348
203,0.779874213836478
204,0.7840670859538784
205,0.7966457023060797
206,0.7819706498951782
207,0.7819706498951782
208,0.7840670859538784
209,0.7987421383647799
210,0.7777777777777778
211,0.7924528301886793
212,0.7777777777777778
213,0.7882599580712788
214,0.7777777777777778
215,0.7735849056603774
216,0.7945492662473794
217,0.7819706498951782
218,0.7819706498951782
219,0.7777777777777778
220,0.8155136268343816
221,0.790356394129979
222,0.7840670859538784
223,0.7589098532494759
224,0.80083857442348
225,0.8050314465408805
226,0.7840670859538784
227,0.7777777777777778
228,0.7924528301886793
229,0.80083857442348
230,0.7777777777777778
231,0.7966457023060797
232,0.7924528301886793
233,0.7945492662473794
234,0.779874213836478
235,0.7945492662473794
236,0.80083857442348
237,0.790356394129979
238,0.7882599580712788
239,0.7966457023060797
240,0.790356394129979
241,0.7924528301886793
242,0.790356394129979
243,0.790356394129979
244,0.790356394129979
245,0.7966457023060797
246,0.7631027253668763
247,0.7924528301886793
248,0.7840670859538784
249,0.7966457023060797
250,0.7882599580712788
251,0.7945492662473794
252,0.8071278825995807
253,0.790356394129979
254,0.7861635220125787
255,0.7966457023060797
256,0.7945492662473794
257,0.790356394129979
258,0.790356394129979
259,0.7945492662473794
260,0.7987421383647799
261,0.7924528301886793
262,0.7840670859538784
263,0.8029350104821803
264,0.7861635220125787
265,0.7945492662473794
266,0.7840670859538784
267,0.7987421383647799
268,0.7966457023060797
269,0.7777777777777778
270,0.7861635220125787
271,0.790356394129979
272,0.7924528301886793
273,0.7966457023060797
274,0.790356394129979
275,0.7882599580712788
276,0.7966457023060797
277,0.7840670859538784
278,0.790356394129979
279,0.7924528301886793
280,0.7924528301886793
281,0.7924528301886793
282,0.7945492662473794
283,0.7966457023060797
284,0.7945492662473794
285,0.7945492662473794
286,0.790356394129979
287,0.7987421383647799
288,0.7987421383647799
289,0.7861635220125787
290,0.7861635220125787
291,0.790356394129979
292,0.7987421383647799
293,0.779874213836478
294,0.7840670859538784
295,0.7882599580712788
296,0.790356394129979
297,0.7924528301886793
298,0.790356394129979
299,0.7924528301886793
300,0.7945492662473794
