,0
0,0.8364779874213837
1,0.8029350104821803
2,0.8029350104821803
3,0.1090146750524109
4,0.4947589098532495
5,0.8092243186582809
6,0.7987421383647799
7,0.6352201257861635
8,0.6666666666666666
9,0.7253668763102725
10,0.7987421383647799
11,0.20964360587002095
12,0.80083857442348
13,0.7840670859538784
14,0.7358490566037735
15,0.19916142557651992
16,0.7987421383647799
17,0.42348008385744235
18,0.8071278825995807
19,0.31027253668763105
20,0.7044025157232704
21,0.7714884696016772
22,0.7610062893081762
23,0.8050314465408805
24,0.7190775681341719
25,0.8050314465408805
26,0.18448637316561844
27,0.8071278825995807
28,0.8176100628930818
29,0.8238993710691824
30,0.3438155136268344
31,0.8259958071278826
32,0.7421383647798742
33,0.41509433962264153
34,0.8092243186582809
35,0.8197064989517819
36,0.7337526205450734
37,0.8050314465408805
38,0.7735849056603774
39,0.790356394129979
40,0.8218029350104822
41,0.8176100628930818
42,0.8113207547169812
43,0.7777777777777778
44,0.8134171907756813
45,0.7651991614255765
46,0.8259958071278826
47,0.6876310272536688
48,0.8301886792452831
49,0.7211740041928721
50,0.8343815513626834
51,0.790356394129979
52,0.8322851153039832
53,0.8343815513626834
54,0.8071278825995807
55,0.80083857442348
56,0.8155136268343816
57,0.7379454926624738
58,0.8113207547169812
59,0.7945492662473794
60,0.8343815513626834
61,0.8280922431865828
62,0.8134171907756813
63,0.8343815513626834
64,0.7756813417190775
65,0.8343815513626834
66,0.7316561844863732
67,0.8322851153039832
68,0.7610062893081762
69,0.8364779874213837
70,0.7924528301886793
71,0.8322851153039832
72,0.8092243186582809
73,0.7316561844863732
74,0.8427672955974843
75,0.7756813417190775
76,0.8050314465408805
77,0.27044025157232704
78,0.8343815513626834
79,0.7861635220125787
80,0.8071278825995807
81,0.40041928721174
82,0.8155136268343816
83,0.8113207547169812
84,0.8259958071278826
85,0.7966457023060797
86,0.8113207547169812
87,0.8385744234800838
88,0.8238993710691824
89,0.8343815513626834
90,0.8092243186582809
91,0.80083857442348
92,0.8092243186582809
93,0.8176100628930818
94,0.8218029350104822
95,0.8197064989517819
96,0.8385744234800838
97,0.8092243186582809
98,0.8218029350104822
99,0.8071278825995807
100,0.8343815513626834
101,0.8092243186582809
102,0.8238993710691824
103,0.4025157232704403
104,0.8322851153039832
105,0.8176100628930818
106,0.8259958071278826
107,0.7840670859538784
108,0.8238993710691824
109,0.8238993710691824
110,0.8197064989517819
111,0.790356394129979
112,0.8218029350104822
113,0.8050314465408805
114,0.8259958071278826
115,0.8197064989517819
116,0.80083857442348
117,0.7777777777777778
118,0.8176100628930818
119,0.8406708595387841
120,0.7987421383647799
121,0.7756813417190775
122,0.8218029350104822
123,0.8134171907756813
124,0.8029350104821803
125,0.7756813417190775
126,0.8155136268343816
127,0.8092243186582809
128,0.8134171907756813
129,0.7924528301886793
130,0.8238993710691824
131,0.8092243186582809
132,0.8301886792452831
133,0.7756813417190775
134,0.8197064989517819
135,0.8113207547169812
136,0.8113207547169812
137,0.8029350104821803
138,0.8197064989517819
139,0.8385744234800838
140,0.8113207547169812
141,0.7945492662473794
142,0.8071278825995807
143,0.8280922431865828
144,0.8134171907756813
145,0.8469601677148847
146,0.8029350104821803
147,0.8301886792452831
148,0.8134171907756813
149,0.8113207547169812
150,0.8176100628930818
151,0.8071278825995807
152,0.8301886792452831
153,0.8113207547169812
154,0.8155136268343816
155,0.8259958071278826
156,0.8176100628930818
157,0.8197064989517819
158,0.8113207547169812
159,0.8238993710691824
160,0.8155136268343816
161,0.8259958071278826
162,0.8238993710691824
163,0.790356394129979
164,0.8259958071278826
165,0.8176100628930818
166,0.8364779874213837
167,0.8218029350104822
168,0.8134171907756813
169,0.8406708595387841
170,0.8218029350104822
171,0.80083857442348
172,0.8155136268343816
173,0.8238993710691824
174,0.8280922431865828
175,0.8218029350104822
176,0.8155136268343816
177,0.8364779874213837
178,0.8092243186582809
179,0.8322851153039832
180,0.8155136268343816
181,0.8176100628930818
182,0.8280922431865828
183,0.8092243186582809
184,0.8218029350104822
185,0.8280922431865828
186,0.8259958071278826
187,0.8134171907756813
188,0.8176100628930818
189,0.8448637316561844
190,0.8218029350104822
191,0.7945492662473794
192,0.8322851153039832
193,0.8092243186582809
194,0.8134171907756813
195,0.8385744234800838
196,0.8155136268343816
197,0.8259958071278826
198,0.8238993710691824
199,0.8238993710691824
200,0.8238993710691824
201,0.8259958071278826
202,0.8238993710691824
203,0.8259958071278826
204,0.8155136268343816
205,0.8301886792452831
206,0.8155136268343816
207,0.8197064989517819
208,0.8280922431865828
209,0.8301886792452831
210,0.8092243186582809
211,0.8155136268343816
212,0.8343815513626834
213,0.8448637316561844
214,0.8218029350104822
215,0.8176100628930818
216,0.8490566037735849
217,0.8364779874213837
218,0.8218029350104822
219,0.8134171907756813
220,0.8427672955974843
221,0.8490566037735849
222,0.8218029350104822
223,0.8092243186582809
224,0.8427672955974843
225,0.8532494758909853
226,0.8176100628930818
227,0.8176100628930818
228,0.8259958071278826
229,0.8448637316561844
230,0.8155136268343816
231,0.8280922431865828
232,0.8113207547169812
233,0.8259958071278826
234,0.8218029350104822
235,0.8197064989517819
236,0.8406708595387841
237,0.8218029350104822
238,0.8238993710691824
239,0.8259958071278826
240,0.8197064989517819
241,0.8238993710691824
242,0.8218029350104822
243,0.8301886792452831
244,0.8155136268343816
245,0.8301886792452831
246,0.8050314465408805
247,0.8301886792452831
248,0.8301886792452831
249,0.8259958071278826
250,0.8134171907756813
251,0.8238993710691824
252,0.8301886792452831
253,0.8197064989517819
254,0.8155136268343816
255,0.8218029350104822
256,0.8218029350104822
257,0.8197064989517819
258,0.8218029350104822
259,0.8218029350104822
260,0.8238993710691824
261,0.8155136268343816
262,0.8113207547169812
263,0.8301886792452831
264,0.8176100628930818
265,0.8238993710691824
266,0.8218029350104822
267,0.8259958071278826
268,0.8280922431865828
269,0.8092243186582809
270,0.8155136268343816
271,0.8301886792452831
272,0.8322851153039832
273,0.8155136268343816
274,0.8197064989517819
275,0.8259958071278826
276,0.8280922431865828
277,0.8197064989517819
278,0.8155136268343816
279,0.8238993710691824
280,0.8176100628930818
281,0.8218029350104822
282,0.8218029350104822
283,0.8197064989517819
284,0.8238993710691824
285,0.8155136268343816
286,0.8197064989517819
287,0.8176100628930818
288,0.8301886792452831
289,0.8322851153039832
290,0.8197064989517819
291,0.8155136268343816
292,0.8322851153039832
293,0.8134171907756813
294,0.8197064989517819
295,0.8155136268343816
296,0.8259958071278826
297,0.8238993710691824
298,0.8176100628930818
299,0.8134171907756813
300,0.8280922431865828
